order_id;customer_id;order_date;shipping_city;shipping_state;shipping_region;shipping_country;shipping_postal_code;shipping_date;shipping_mode;order_id;day;month;year;order_details_id;order_id;product_id;quantity;order_discount;order_profits;order_profit_ratio;order_sales;customer_id;customer_name;customer_segment;product_id;product_name;product_category;product_subcategory;product_manufacturer
CA-2018-161046;168;03.05.2018;Southaven;Mississippi;South;United States;38671;03.05.2018;Same Day;CA-2018-161046;5;3;2018;7968;CA-2018-161046;904;6;0,0;112;0.48;234;168;Claudia Bergmann;Corporate;904;Ibico Recycled Linen-Style Covers;Office Supplies;Binders;Ibico
CA-2018-161046;168;03.05.2018;Southaven;Mississippi;South;United States;38671;03.05.2018;Same Day;CA-2018-161046;5;3;2018;7969;CA-2018-161046;953;2;0,0;79;0.3;262;168;Claudia Bergmann;Corporate;953;Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center;Office Supplies;Appliances;Kensington
CA-2018-161046;168;03.05.2018;Southaven;Mississippi;South;United States;38671;03.05.2018;Same Day;CA-2018-161046;5;3;2018;7967;CA-2018-161046;976;4;0,0;20;0.46;43;168;Claudia Bergmann;Corporate;976;Laser & Ink Jet Business Envelopes;Office Supplies;Envelopes;Other
CA-2018-161046;168;03.05.2018;Southaven;Mississippi;South;United States;38671;03.05.2018;Same Day;CA-2018-161046;5;3;2018;7970;CA-2018-161046;1013;3;0,0;126;0.42;300;168;Claudia Bergmann;Corporate;1013;Logitech G700s Rechargeable Gaming Mouse;Technology;Accessories;Logitech
CA-2018-161053;382;9/22/2018;Fayetteville;Arkansas;South;United States;72701;9/23/2018;First Class;CA-2018-161053;22;9;2018;7972;CA-2018-161053;895;4;0,0;318;0.46;692;382;Joel Eaton;Consumer;895;Ibico EB-19 Dual Function Manual Binding System;Office Supplies;Binders;Ibico
CA-2018-161053;382;9/22/2018;Fayetteville;Arkansas;South;United States;72701;9/23/2018;First Class;CA-2018-161053;22;9;2018;7971;CA-2018-161053;1606;5;0,0;15;0.44;35;382;Joel Eaton;Consumer;1606;Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack;Technology;Accessories;Verbatim
CA-2018-161067;426;09.03.2018;New York City;New York;East;United States;10035;09.06.2018;Second Class;CA-2018-161067;3;9;2018;7975;CA-2018-161067;763;2;0,1;-8;-0.04;182;426;Katrina Bavinger;Home Office;763;Global Low Back Tilter Chair;Furniture;Chairs;Global
CA-2018-161067;426;09.03.2018;New York City;New York;East;United States;10035;09.06.2018;Second Class;CA-2018-161067;3;9;2018;7974;CA-2018-161067;1213;1;0,1;14;0.16;91;426;Katrina Bavinger;Home Office;1213;Office Star Flex Back Scooter Chair with Aluminum Finish Frame;Furniture;Chairs;Office Star
CA-2018-161067;426;09.03.2018;New York City;New York;East;United States;10035;09.06.2018;Second Class;CA-2018-161067;3;9;2018;7973;CA-2018-161067;1305;2;0,0;2;0.4;6;426;Katrina Bavinger;Home Office;1305;Prang Drawing Pencil Set;Office Supplies;Art;Prang
CA-2018-161067;426;09.03.2018;New York City;New York;East;United States;10035;09.06.2018;Second Class;CA-2018-161067;3;9;2018;7976;CA-2018-161067;1680;4;0,0;201;0.48;419;426;Katrina Bavinger;Home Office;1680;Xerox 189;Office Supplies;Paper;Xerox
CA-2018-161088;540;5/25/2018;Columbus;Georgia;South;United States;31907;5/29/2018;Standard Class;CA-2018-161088;25;5;2018;7977;CA-2018-161088;1338;2;0,0;13;0.45;30;540;Mick Hernandez;Home Office;1338;Recycled Easel Ring Binders;Office Supplies;Binders;Other
CA-2018-161102;269;7/31/2018;San Francisco;California;West;United States;94110;08.03.2018;First Class;CA-2018-161102;31;7;2018;7979;CA-2018-161102;583;2;0,0;15;0.27;57;269;Erin Creighton;Consumer;583;Eldon Portable Mobile Manager;Office Supplies;Storage;Eldon
CA-2018-161102;269;7/31/2018;San Francisco;California;West;United States;94110;08.03.2018;First Class;CA-2018-161102;31;7;2018;7978;CA-2018-161102;1052;7;0,0;11;0.31;37;269;Erin Creighton;Consumer;1052;Master Big Foot Doorstop, Beige;Furniture;Furnishings;Other
CA-2018-161130;85;11.03.2018;Miami;Florida;South;United States;33178;11.08.2018;Standard Class;CA-2018-161130;3;11;2018;7980;CA-2018-161130;1295;2;0,2;27;0.08;361;85;Beth Fritzler;Corporate;1295;Polycom SoundPoint IP 450 VoIP phone;Technology;Phones;Polycom
CA-2018-161172;727;3/16/2018;Columbus;Ohio;East;United States;43229;3/16/2018;Same Day;CA-2018-161172;16;3;2018;7981;CA-2018-161172;236;3;0,7;-3;-0.67;5;727;Susan Pistek;Consumer;236;Avery Binding System Hidden Tab Executive Style Index Sets;Office Supplies;Binders;Avery
CA-2018-161172;727;3/16/2018;Columbus;Ohio;East;United States;43229;3/16/2018;Same Day;CA-2018-161172;16;3;2018;7984;CA-2018-161172;666;2;0,2;3;0.06;54;727;Susan Pistek;Consumer;666;File Shuttle II and Handi-File, Black;Office Supplies;Storage;Other
CA-2018-161172;727;3/16/2018;Columbus;Ohio;East;United States;43229;3/16/2018;Same Day;CA-2018-161172;16;3;2018;7985;CA-2018-161172;1013;2;0,2;44;0.28;160;727;Susan Pistek;Consumer;1013;Logitech G700s Rechargeable Gaming Mouse;Technology;Accessories;Logitech
CA-2018-161172;727;3/16/2018;Columbus;Ohio;East;United States;43229;3/16/2018;Same Day;CA-2018-161172;16;3;2018;7983;CA-2018-161172;1187;6;0,2;8;0.15;51;727;Susan Pistek;Consumer;1187;Nu-Dell Oak Frame;Furniture;Furnishings;Nu-Dell
CA-2018-161172;727;3/16/2018;Columbus;Ohio;East;United States;43229;3/16/2018;Same Day;CA-2018-161172;16;3;2018;7982;CA-2018-161172;1231;2;0,4;-7;-0.17;44;727;Susan Pistek;Consumer;1231;OtterBox Defender Series Case - iPhone 5c;Technology;Phones;OtterBox
CA-2018-161200;690;08.06.2018;Lafayette;Louisiana;South;United States;70506;08.10.2018;Second Class;CA-2018-161200;6;8;2018;7986;CA-2018-161200;1036;5;0,0;7;0.48;15;690;Seth Vernon;Consumer;1036;Longer-Life Soft White Bulbs;Furniture;Furnishings;Other
CA-2018-161200;690;08.06.2018;Lafayette;Louisiana;South;United States;70506;08.10.2018;Second Class;CA-2018-161200;6;8;2018;7987;CA-2018-161200;1189;3;0,0;23;0.16;146;690;Seth Vernon;Consumer;1189;O'Sullivan 2-Shelf Heavy-Duty Bookcases;Furniture;Bookcases;O'Sullivan
CA-2018-161333;388;02.02.2018;Los Angeles;California;West;United States;90045;02.07.2018;Standard Class;CA-2018-161333;2;2;2018;7988;CA-2018-161333;794;4;0,0;16;0.35;47;388;John Lee;Consumer;794;Harmony HEPA Quiet Air Purifiers;Office Supplies;Appliances;Harmony
CA-2018-161333;388;02.02.2018;Los Angeles;California;West;United States;90045;02.07.2018;Standard Class;CA-2018-161333;2;2;2018;7989;CA-2018-161333;868;2;0,0;29;0.34;86;388;John Lee;Consumer;868;"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock";Furniture;Furnishings;Howard Miller
CA-2018-161333;388;02.02.2018;Los Angeles;California;West;United States;90045;02.07.2018;Standard Class;CA-2018-161333;2;2;2018;7990;CA-2018-161333;1110;4;0,0;39;0.28;139;388;John Lee;Consumer;1110;Multi-Use Personal File Cart and Caster Set, Three Stacking Bins;Office Supplies;Storage;Other
CA-2018-161340;24;5/28/2018;Cleveland;Ohio;East;United States;44105;06.01.2018;Standard Class;CA-2018-161340;28;5;2018;7992;CA-2018-161340;391;4;0,5;-65;-0.56;116;24;Alice McCarthy;Corporate;391;Bush Westfield Collection Bookcases, Medium Cherry Finish;Furniture;Bookcases;Bush
CA-2018-161340;24;5/28/2018;Cleveland;Ohio;East;United States;44105;06.01.2018;Standard Class;CA-2018-161340;28;5;2018;7991;CA-2018-161340;881;3;0,2;5;0.36;14;24;Alice McCarthy;Corporate;881;HP Office Recycled Paper (20Lb. and 87 Bright);Office Supplies;Paper;HP
CA-2018-161410;147;6/26/2018;Philadelphia;Pennsylvania;East;United States;19143;07.03.2018;Standard Class;CA-2018-161410;26;6;2018;7993;CA-2018-161410;345;3;0,4;42;0.12;358;147;Chris Cortes;Consumer;345;Bose SoundLink Bluetooth Speaker;Technology;Phones;Other
CA-2018-161410;147;6/26/2018;Philadelphia;Pennsylvania;East;United States;19143;07.03.2018;Standard Class;CA-2018-161410;26;6;2018;7994;CA-2018-161410;1285;14;0,4;73;0.13;546;147;Chris Cortes;Consumer;1285;Plantronics Voyager Pro HD - Bluetooth Headset;Technology;Phones;Plantronics
CA-2018-161459;249;11/25/2018;Laguna Niguel;California;West;United States;92677;11/29/2018;Second Class;CA-2018-161459;25;11;2018;7995;CA-2018-161459;95;6;0,0;15;0.45;34;249;Edward Becker;Corporate;95;"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages";Office Supplies;Paper;Adams
CA-2018-161459;249;11/25/2018;Laguna Niguel;California;West;United States;92677;11/29/2018;Second Class;CA-2018-161459;25;11;2018;7996;CA-2018-161459;1254;5;0,2;3;0.09;40;249;Edward Becker;Corporate;1254;PayAnywhere Card Reader;Technology;Phones;Other
CA-2018-161480;618;12/25/2018;New York City;New York;East;United States;10035;12/29/2018;Standard Class;CA-2018-161480;25;12;2018;7997;CA-2018-161480;379;2;0,2;5;0.02;192;618;Ralph Arnett;Consumer;379;Bush Andora Bookcase, Maple/Graphite Gray Finish;Furniture;Bookcases;Bush
CA-2018-161557;60;09.03.2018;Dallas;Texas;Central;United States;75217;09.08.2018;Standard Class;CA-2018-161557;3;9;2018;7998;CA-2018-161557;555;5;0,6;-106;-0.98;108;60;Arthur Gainer;Consumer;555;Eldon Advantage Foldable Chair Mats for Low Pile Carpets;Furniture;Furnishings;Eldon
CA-2018-161578;630;12/16/2018;Los Angeles;California;West;United States;90036;12/21/2018;Second Class;CA-2018-161578;16;12;2018;8000;CA-2018-161578;1391;5;0,0;8;0.05;159;630;Rick Bensley;Home Office;1391;"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black";Office Supplies;Storage;SAFCO
CA-2018-161578;630;12/16/2018;Los Angeles;California;West;United States;90036;12/21/2018;Second Class;CA-2018-161578;16;12;2018;7999;CA-2018-161578;1689;2;0,0;6;0.48;13;630;Rick Bensley;Home Office;1689;Xerox 1898;Office Supplies;Paper;Xerox
CA-2018-161592;144;04.06.2018;Chattanooga;Tennessee;South;United States;37421;04.10.2018;Standard Class;CA-2018-161592;6;4;2018;8001;CA-2018-161592;24;5;0,7;-6;-0.73;8;144;Charles Sheldon;Corporate;24;3M Organizer Strips;Office Supplies;Binders;3M
CA-2018-161655;126;5/13/2018;Newark;Delaware;East;United States;19711;5/18/2018;Second Class;CA-2018-161655;13;5;2018;8002;CA-2018-161655;714;9;0,0;150;0.5;300;126;Carl Weiss;Home Office;714;GBC Twin Loop Wire Binding Elements;Office Supplies;Binders;GBC
CA-2018-161739;249;11.10.2018;Round Rock;Texas;Central;United States;78664;11/15/2018;Second Class;CA-2018-161739;10;11;2018;8003;CA-2018-161739;1536;5;0,6;-427;-1.25;342;249;Edward Becker;Corporate;1536;Tenex Antistatic Computer Chair Mats;Furniture;Furnishings;Tenex
CA-2018-161774;313;5/14/2018;Houston;Texas;Central;United States;77041;5/15/2018;First Class;CA-2018-161774;14;5;2018;8008;CA-2018-161774;743;5;0,3;-13;-0.01;899;313;Greg Tran;Consumer;743;Global Commerce Series Low-Back Swivel/Tilt Chairs;Furniture;Chairs;Global
CA-2018-161774;313;5/14/2018;Houston;Texas;Central;United States;77041;5/15/2018;First Class;CA-2018-161774;14;5;2018;8005;CA-2018-161774;1122;5;0,2;6;0.13;46;313;Greg Tran;Consumer;1122;Newell 309;Office Supplies;Art;Newell
CA-2018-161774;313;5/14/2018;Houston;Texas;Central;United States;77041;5/15/2018;First Class;CA-2018-161774;14;5;2018;8004;CA-2018-161774;1254;1;0,2;1;0.09;8;313;Greg Tran;Consumer;1254;PayAnywhere Card Reader;Technology;Phones;Other
CA-2018-161774;313;5/14/2018;Houston;Texas;Central;United States;77041;5/15/2018;First Class;CA-2018-161774;14;5;2018;8006;CA-2018-161774;1731;3;0,2;16;0.34;48;313;Greg Tran;Consumer;1731;Xerox 1936;Office Supplies;Paper;Xerox
CA-2018-161774;313;5/14/2018;Houston;Texas;Central;United States;77041;5/15/2018;First Class;CA-2018-161774;14;5;2018;8007;CA-2018-161774;1732;2;0,2;27;0.35;77;313;Greg Tran;Consumer;1732;Xerox 1937;Office Supplies;Paper;Xerox
CA-2018-161809;739;1/20/2018;Los Angeles;California;West;United States;90045;1/26/2018;Standard Class;CA-2018-161809;20;1;2018;8009;CA-2018-161809;1335;3;0,2;10;0.06;161;739;Thea Hendricks;Consumer;1335;RCA Visys Integrated PBX 8-Line Router;Technology;Phones;RCA
CA-2018-161823;20;09.03.2018;San Francisco;California;West;United States;94122;09.08.2018;Standard Class;CA-2018-161823;3;9;2018;8010;CA-2018-161823;1312;2;0,0;2;0.28;6;20;Aleksandra Gannaway;Corporate;1312;Premium Writing Pencils, Soft, #2 by Central Association for the Blind;Office Supplies;Art;Other
CA-2018-161851;73;4/15/2018;Miami;Florida;South;United States;33180;4/17/2018;First Class;CA-2018-161851;15;4;2018;8011;CA-2018-161851;1602;3;0,7;-12;-0.77;16;73;Bart Pistole;Corporate;1602;VariCap6 Expandable Binder;Office Supplies;Binders;Other
CA-2018-161893;320;1/23/2018;Tucson;Arizona;West;United States;85705;1/27/2018;Standard Class;CA-2018-161893;23;1;2018;8013;CA-2018-161893;1027;2;0,2;12;0.13;96;320;Harold Pawlan;Home Office;1027;Logitech Wireless Anywhere Mouse MX for PC and Mac;Technology;Accessories;Logitech
CA-2018-161893;320;1/23/2018;Tucson;Arizona;West;United States;85705;1/27/2018;Standard Class;CA-2018-161893;23;1;2018;8012;CA-2018-161893;1637;2;0,7;-4;-0.73;5;320;Harold Pawlan;Home Office;1637;Wilson Jones data.warehouse D-Ring Binders with DublLock;Office Supplies;Binders;Wilson Jones
CA-2018-161956;191;8/27/2018;Inglewood;California;West;United States;90301;8/29/2018;Second Class;CA-2018-161956;27;8;2018;8014;CA-2018-161956;83;5;0,0;8;0.29;28;191;Dan Reichenbach;Corporate;83;Acme Preferred Stainless Steel Scissors;Office Supplies;Supplies;Acme
CA-2018-161956;191;8/27/2018;Inglewood;California;West;United States;90301;8/29/2018;Second Class;CA-2018-161956;27;8;2018;8018;CA-2018-161956;142;4;0,0;97;0.3;322;191;Dan Reichenbach;Corporate;142;APC 7 Outlet Network SurgeArrest Surge Protector;Office Supplies;Appliances;Other
CA-2018-161956;191;8/27/2018;Inglewood;California;West;United States;90301;8/29/2018;Second Class;CA-2018-161956;27;8;2018;8017;CA-2018-161956;319;3;0,2;23;0.1;230;191;Dan Reichenbach;Corporate;319;Bevis Steel Folding Chairs;Furniture;Chairs;Bevis
CA-2018-161956;191;8/27/2018;Inglewood;California;West;United States;90301;8/29/2018;Second Class;CA-2018-161956;27;8;2018;8020;CA-2018-161956;682;2;0,2;295;0.35;842;191;Dan Reichenbach;Corporate;682;GBC DocuBind 300 Electric Binding Machine;Office Supplies;Binders;GBC
CA-2018-161956;191;8/27/2018;Inglewood;California;West;United States;90301;8/29/2018;Second Class;CA-2018-161956;27;8;2018;8016;CA-2018-161956;728;2;0,0;99;0.5;198;191;Dan Reichenbach;Corporate;728;"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box";Furniture;Furnishings;GE
CA-2018-161956;191;8/27/2018;Inglewood;California;West;United States;90301;8/29/2018;Second Class;CA-2018-161956;27;8;2018;8019;CA-2018-161956;1444;5;0,0;18;0.05;355;191;Dan Reichenbach;Corporate;1444;Sensible Storage WireTech Storage Systems;Office Supplies;Storage;Other
CA-2018-161956;191;8/27/2018;Inglewood;California;West;United States;90301;8/29/2018;Second Class;CA-2018-161956;27;8;2018;8021;CA-2018-161956;1452;2;0,2;330;0.38;880;191;Dan Reichenbach;Corporate;1452;Sharp 1540cs Digital Laser Copier;Technology;Copiers;Sharp
CA-2018-161956;191;8/27/2018;Inglewood;California;West;United States;90301;8/29/2018;Second Class;CA-2018-161956;27;8;2018;8015;CA-2018-161956;1624;3;0,0;57;0.49;116;191;Dan Reichenbach;Corporate;1624;White Computer Printout Paper by Universal;Office Supplies;Paper;Other
CA-2018-161970;606;9/22/2018;Smyrna;Georgia;South;United States;30080;9/27/2018;Standard Class;CA-2018-161970;22;9;2018;8023;CA-2018-161970;1525;3;0,0;6;0.36;18;606;Peter Bühler;Consumer;1525;Stride Job 150 Highlighters, Chisel Tip, Assorted Colors;Office Supplies;Art;Other
CA-2018-161970;606;9/22/2018;Smyrna;Georgia;South;United States;30080;9/27/2018;Standard Class;CA-2018-161970;22;9;2018;8022;CA-2018-161970;1823;2;0,0;6;0.48;13;606;Peter Bühler;Consumer;1823;Xerox 219;Office Supplies;Paper;Xerox
CA-2018-161984;674;04.10.2018;New Brunswick;New Jersey;East;United States;8901;4/15/2018;Standard Class;CA-2018-161984;10;4;2018;8024;CA-2018-161984;1216;2;0,0;4;0.5;7;674;Sanjit Jacobs;Home Office;1216;OIC Binder Clips;Office Supplies;Fasteners;Other
CA-2018-161984;674;04.10.2018;New Brunswick;New Jersey;East;United States;8901;4/15/2018;Standard Class;CA-2018-161984;10;4;2018;8025;CA-2018-161984;1661;1;0,0;4;0.47;8;674;Sanjit Jacobs;Home Office;1661;"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page";Office Supplies;Paper;Wirebound
CA-2018-162015;415;07.11.2018;Los Angeles;California;West;United States;90049;7/18/2018;Standard Class;CA-2018-162015;11;7;2018;8026;CA-2018-162015;631;5;0,0;44;0.26;168;415;Karen Bern;Corporate;631;Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection;Office Supplies;Appliances;Fellowes
CA-2018-162015;415;07.11.2018;Los Angeles;California;West;United States;90049;7/18/2018;Standard Class;CA-2018-162015;11;7;2018;8027;CA-2018-162015;1024;5;0,0;245;0.19;1287;415;Karen Bern;Corporate;1024;Logitech P710e Mobile Speakerphone;Technology;Accessories;Logitech
CA-2018-162033;279;3/26/2018;Virginia Beach;Virginia;South;United States;23464;04.02.2018;Standard Class;CA-2018-162033;26;3;2018;8029;CA-2018-162033;1076;3;0,0;21;0.39;53;279;Evan Minnotte;Home Office;1076;Memorex Froggy Flash Drive 8 GB;Technology;Accessories;Memorex
CA-2018-162033;279;3/26/2018;Virginia Beach;Virginia;South;United States;23464;04.02.2018;Standard Class;CA-2018-162033;26;3;2018;8028;CA-2018-162033;1507;2;0,0;1;0.35;4;279;Evan Minnotte;Home Office;1507;Staples;Office Supplies;Fasteners;Other
CA-2018-162075;747;3/18/2018;Houston;Texas;Central;United States;77041;3/24/2018;Standard Class;CA-2018-162075;18;3;2018;8030;CA-2018-162075;1322;7;0,2;47;0.09;538;747;Thomas Thornton;Consumer;1322;Pyle PMP37LED;Technology;Phones;Pyle
CA-2018-162096;745;11.10.2018;Riverside;California;West;United States;92503;11.10.2018;Same Day;CA-2018-162096;10;11;2018;8031;CA-2018-162096;11;3;0,0;2;0.27;8;745;Thomas Brumley;Home Office;11;12 Colored Short Pencils;Office Supplies;Art;Other
CA-2018-162173;581;10/26/2018;Virginia Beach;Virginia;South;United States;23464;11.01.2018;Standard Class;CA-2018-162173;26;10;2018;8033;CA-2018-162173;980;5;0,0;61;0.17;357;581;Olvera Toch;Consumer;980;Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table;Furniture;Tables;Lesro
CA-2018-162173;581;10/26/2018;Virginia Beach;Virginia;South;United States;23464;11.01.2018;Standard Class;CA-2018-162173;26;10;2018;8032;CA-2018-162173;1588;7;0,0;113;0.45;252;581;Olvera Toch;Consumer;1588;Tyvek  Top-Opening Peel & Seel  Envelopes, Gray;Office Supplies;Envelopes;Tyvek
CA-2018-162250;591;11/24/2018;San Francisco;California;West;United States;94109;11/24/2018;Same Day;CA-2018-162250;24;11;2018;8034;CA-2018-162250;1476;1;0,0;4;0.45;8;591;Patrick Ryan;Consumer;1476;Southworth 100% Résumé Paper, 24lb.;Office Supplies;Paper;Southworth
CA-2018-162474;284;3/13/2018;Aurora;Illinois;Central;United States;60505;3/16/2018;First Class;CA-2018-162474;13;3;2018;8035;CA-2018-162474;1303;1;0,2;3;0.33;8;284;Frank Hawley;Corporate;1303;PowerGen Dual USB Car Charger;Technology;Phones;Other
CA-2018-162481;132;9/25/2018;Rochester;Minnesota;Central;United States;55901;9/29/2018;Standard Class;CA-2018-162481;25;9;2018;8036;CA-2018-162481;70;2;0,0;4;0.47;8;132;Carol Triggs;Consumer;70;ACCOHIDE Binder by Acco;Office Supplies;Binders;ACCOHIDE
CA-2018-162481;132;9/25/2018;Rochester;Minnesota;Central;United States;55901;9/29/2018;Standard Class;CA-2018-162481;25;9;2018;8037;CA-2018-162481;762;3;0,0;51;0.19;270;132;Carol Triggs;Consumer;762;Global Leather Task Chair, Black;Furniture;Chairs;Global
CA-2018-162565;620;12.11.2018;Aurora;Illinois;Central;United States;60505;12.11.2018;Same Day;CA-2018-162565;11;12;2018;8039;CA-2018-162565;596;1;0,6;-66;-0.85;78;620;Ralph Ritter;Consumer;596;Electrix Halogen Magnifier Lamp;Furniture;Furnishings;Electrix
CA-2018-162565;620;12.11.2018;Aurora;Illinois;Central;United States;60505;12.11.2018;Same Day;CA-2018-162565;11;12;2018;8040;CA-2018-162565;786;2;0,3;-15;-0.03;520;620;Ralph Ritter;Consumer;786;GuestStacker Chair with Chrome Finish Legs;Furniture;Chairs;Other
CA-2018-162565;620;12.11.2018;Aurora;Illinois;Central;United States;60505;12.11.2018;Same Day;CA-2018-162565;11;12;2018;8038;CA-2018-162565;1813;2;0,2;4;0.35;10;620;Ralph Ritter;Consumer;1813;Xerox 21;Office Supplies;Paper;Xerox
CA-2018-162572;623;9/25/2018;Cincinnati;Ohio;East;United States;45231;9/27/2018;Second Class;CA-2018-162572;25;9;2018;8042;CA-2018-162572;1000;5;0,2;36;0.3;120;623;Raymond Buch;Consumer;1000;Logitech 910-002974 M325 Wireless Mouse for Web Scrolling;Technology;Accessories;Logitech
CA-2018-162572;623;9/25/2018;Cincinnati;Ohio;East;United States;45231;9/27/2018;Second Class;CA-2018-162572;25;9;2018;8041;CA-2018-162572;1125;6;0,2;1;0.09;11;623;Raymond Buch;Consumer;1125;Newell 311;Office Supplies;Art;Newell
CA-2018-162635;277;10.09.2018;Wilmington;North Carolina;South;United States;28403;10.10.2018;First Class;CA-2018-162635;9;10;2018;8043;CA-2018-162635;274;4;0,2;4;0.33;11;277;Evan Bailliet;Consumer;274;Avoid Verbal Orders Carbonless Minifold Book;Office Supplies;Paper;Other
CA-2018-162691;3;08.01.2018;Austin;Texas;Central;United States;78745;08.07.2018;Standard Class;CA-2018-162691;1;8;2018;8045;CA-2018-162691;275;3;0,4;-264;-0.18;1440;3;Aaron Smayling;Corporate;275;Bady BDG101FRU Card Printer;Technology;Machines;Other
CA-2018-162691;3;08.01.2018;Austin;Texas;Central;United States;78745;08.07.2018;Standard Class;CA-2018-162691;1;8;2018;8044;CA-2018-162691;1798;7;0,2;13;0.35;36;3;Aaron Smayling;Corporate;1798;Xerox 1998;Office Supplies;Paper;Xerox
CA-2018-162712;565;6/18/2018;Corpus Christi;Texas;Central;United States;78415;6/20/2018;Second Class;CA-2018-162712;18;6;2018;8046;CA-2018-162712;1719;3;0,2;23;0.31;74;565;Neil Knudson;Home Office;1719;Xerox 1925;Office Supplies;Paper;Xerox
CA-2018-162789;475;9/22/2018;New York City;New York;East;United States;10035;9/24/2018;Second Class;CA-2018-162789;22;9;2018;8047;CA-2018-162789;553;1;0,0;4;0.33;12;475;Logan Currie;Consumer;553;Eldon 500 Class Desk Accessories;Furniture;Furnishings;Eldon
CA-2018-162789;475;9/22/2018;New York City;New York;East;United States;10035;9/24/2018;Second Class;CA-2018-162789;22;9;2018;8048;CA-2018-162789;1616;9;0,0;171;0.16;1071;475;Logan Currie;Consumer;1616;WD My Passport Ultra 2TB Portable External Hard Drive;Technology;Accessories;WD My Passport
CA-2018-162880;305;12/25/2018;Everett;Washington;West;United States;98208;12/29/2018;Standard Class;CA-2018-162880;25;12;2018;8049;CA-2018-162880;1586;1;0,2;1;0.36;4;305;Giulietta Dortch;Corporate;1586;Tuff Stuff Recycled Round Ring Binders;Office Supplies;Binders;Other
CA-2018-162929;9;11/19/2018;New York City;New York;East;United States;10035;11/22/2018;First Class;CA-2018-162929;19;11;2018;8051;CA-2018-162929;265;6;0,2;14;0.34;41;9;Adrian Shami;Home Office;265;Avery Printable Repositionable Plastic Tabs;Office Supplies;Binders;Avery
CA-2018-162929;9;11/19/2018;New York City;New York;East;United States;10035;11/22/2018;First Class;CA-2018-162929;19;11;2018;8050;CA-2018-162929;1689;2;0,0;6;0.48;13;9;Adrian Shami;Home Office;1689;Xerox 1898;Office Supplies;Paper;Xerox
CA-2018-162936;143;8/18/2018;New Bedford;Massachusetts;East;United States;2740;8/22/2018;Standard Class;CA-2018-162936;18;8;2018;8052;CA-2018-162936;1604;2;0,0;8;0.33;23;143;Charles McCrossin;Consumer;1604;Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack;Technology;Accessories;Verbatim
CA-2018-162978;465;05.04.2018;San Francisco;California;West;United States;94109;05.09.2018;Standard Class;CA-2018-162978;4;5;2018;8055;CA-2018-162978;370;1;0,2;11;0.04;301;465;Lindsay Williams;Corporate;370;Bretford Rectangular Conference Table Tops;Furniture;Tables;Bretford
CA-2018-162978;465;05.04.2018;San Francisco;California;West;United States;94109;05.09.2018;Standard Class;CA-2018-162978;4;5;2018;8054;CA-2018-162978;1108;5;0,2;21;0.11;184;465;Lindsay Williams;Corporate;1108;Motorola L804;Technology;Phones;Motorola
CA-2018-162978;465;05.04.2018;San Francisco;California;West;United States;94109;05.09.2018;Standard Class;CA-2018-162978;4;5;2018;8053;CA-2018-162978;1567;3;0,0;8;0.48;18;465;Lindsay Williams;Corporate;1567;Things To Do Today Pad;Office Supplies;Paper;Things To Do
CA-2018-163006;293;6/30/2018;Chicago;Illinois;Central;United States;60653;07.04.2018;Second Class;CA-2018-163006;30;6;2018;8057;CA-2018-163006;749;3;0,3;-179;-0.31;569;293;Gary Hansen;Home Office;749;Global Enterprise Series Seating High-Back Swivel/Tilt Chairs;Furniture;Chairs;Global
CA-2018-163006;293;6/30/2018;Chicago;Illinois;Central;United States;60653;07.04.2018;Second Class;CA-2018-163006;30;6;2018;8058;CA-2018-163006;1397;2;0,2;125;0.13;1002;293;Gary Hansen;Home Office;1397;Samsung Galaxy S4;Technology;Phones;Samsung
CA-2018-163006;293;6/30/2018;Chicago;Illinois;Central;United States;60653;07.04.2018;Second Class;CA-2018-163006;30;6;2018;8056;CA-2018-163006;1447;2;0,6;-10;-0.73;14;293;Gary Hansen;Home Office;1447;"Seth Thomas 13 1/2"" Wall Clock";Furniture;Furnishings;Seth Thomas
CA-2018-163020;519;9/15/2018;New York City;New York;East;United States;10009;9/19/2018;Standard Class;CA-2018-163020;15;9;2018;8059;CA-2018-163020;1053;7;0,0;12;0.34;36;519;Meg O'Connel;Home Office;1053;Master Caster Door Stop, Brown;Furniture;Furnishings;Master Caster
CA-2018-163069;600;8/18/2018;Columbus;Ohio;East;United States;43229;8/21/2018;Second Class;CA-2018-163069;18;8;2018;8060;CA-2018-163069;1140;3;0,2;1;0.13;10;600;Pauline Johnson;Consumer;1140;Newell 325;Office Supplies;Art;Newell
